                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        11:01:29        - 1 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
010101   00268741301CPES001 INATIVAR CONTA                                002687413000001      00000000000000000                    0                    0      
010101   00274432641CPES001 INATIVAR CONTA                                002744326000041      00000000000000000                    0                    0      
010101   00280591314RENG001 INATIVAR CONTA                                002805913000014      00000000000000000                    0                    0      
010101   00282861890CPES001 INATIVAR CONTA                                002828618000090      00000000000000000                    0                    0      
010101   00287892883CPES006 INATIVAR CONTA                                002878928000083      00000000000000000                    0                    0      
010101   00308176847CPES004 INATIVAR CONTA                                003081768000047      00000000000000000                    0                    0      
010101   00311067573CPES001 INATIVAR CONTA                                003110675000073      00000000000000000                    0                    0      
010101   00311184880CPES002 INATIVAR CONTA                                003111848000080      00000000000000000                    0                    0      
010101   00312841671CHEP001 INATIVAR CONTA                                003128416000071      00000000000000000                    0                    0      
010101   00314006206CPES001 INATIVAR CONTA                                003140062000006      00000000000000000                    0                    0      
010101   00319718220RENG001 INATIVAR CONTA                                003197182000020      00000000000000000                    0                    0      
010101   00319718220RENG002 INATIVAR CONTA                                003197182000020      00000000000000000                    0                    0      
010101   00326117148RENG001 INATIVAR CONTA                                003261171000048      00000000000000000                    0                    0      
010101   00335509991CIAL001 INATIVAR CONTA                                003355099000091      00000000000000000                    0                    0      
010101   00336011512CPES003 INATIVAR CONTA                                003360115000012      00000000000000000                    0                    0      
010101   00336575807CPES005 INATIVAR CONTA                                003365758000007      00000000000000000                    0                    0      
010101   00337180598DCCO001 INATIVAR CONTA                                003371805000098      00000000000000000                    0                    0      
010101   00341831328CPES001 INATIVAR CONTA                                003418313000028      00000000000000000                    0                    0      
010101   00343333120RENG001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00347517501CPES008 INATIVAR CONTA                                003475175000001      00000000000000000                    0                    0      
010101   00350484333DCCO001 INATIVAR CONTA                                003504843000033      00000000000000000                    0                    0      
010101   00356186989CPES001 INATIVAR CONTA                                003561869000089      00000000000000000                    0                    0      
010101   00364210141CPES002 INATIVAR CONTA                                003642101000041      00000000000000000                    0                    0      
010101   00368052389CPES001 INATIVAR CONTA                                003680523000089      00000000000000000                    0                    0      
010101   00369210336CPES006 INATIVAR CONTA                                003692103000036      00000000000000000                    0                    0      
010101   00370726332CPES009 INATIVAR CONTA                                003707263000032      00000000000000000                    0                    0      
010101   00372582818CPES001 INATIVAR CONTA                                003725828000018      00000000000000000                    0                    0      
010101   00380077116RENG002 INATIVAR CONTA                                003800771000016      00000000000000000                    0                    0      
010101   00382726103CHEP001 INATIVAR CONTA                                003827261000003      00000000000000000                    0                    0      
010101   00389977896RENG001 INATIVAR CONTA                                003899778000096      00000000000000000                    0                    0      
010101   00390379247CPES003 INATIVAR CONTA                                003903792000047      00000000000000000                    0                    0      
010101   00391742124RENG002 INATIVAR CONTA                                003917421000024      00000000000000000                    0                    0      
010101   00393037304CPES012 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00393584372CPES007 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        11:01:29        - 3 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00394079850CPES002 INATIVAR CONTA                                003940798000050      00000000000000000                    0                    0      
010101   00394487974CPES001 INATIVAR CONTA                                003944879000074      00000000000000000                    0                    0      
010101   00395592704CPES001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00397987390CPES001 INATIVAR CONTA                                003979873000090      00000000000000000                    0                    0      
010101   00404584314CPES008 INATIVAR CONTA                                004045843000014      00000000000000000                    0                    0      
010101   00408264900CPES001 INATIVAR CONTA                                004082649000000      00000000000000000                    0                    0      
010101   00416686346DCCO001 INATIVAR CONTA                                004166863000046      00000000000000000                    0                    0      
010101   00420757341RENG001 INATIVAR CONTA                                004207573000041      00000000000000000                    0                    0      
010101   00432966960CPES001 INATIVAR CONTA                                004329669000060      00000000000000000                    0                    0      
010101   00435398318CPES001 INATIVAR CONTA                                004353983000018      00000000000000000                    0                    0      
010101   00440169054CPES001 INATIVAR CONTA                                004401690000054      00000000000000000                    0                    0      
010101   00440773601CPES002 INATIVAR CONTA                                004407736000001      00000000000000000                    0                    0      
010101   00445166304CPES002 INATIVAR CONTA                                004451663000004      00000000000000000                    0                    0      
010101   00445868848CPES001 INATIVAR CONTA                                004458688000048      00000000000000000                    0                    0      
010101   00448934264CPES001 INATIVAR CONTA                                004489342000064      00000000000000000                    0                    0      
010101   00449949311CPES001 INATIVAR CONTA                                004499493000011      00000000000000000                    0                    0      
010101   00459943901RENG002 INATIVAR CONTA                                004599439000001      00000000000000000                    0                    0      
010101   00462629546CPES010 INATIVAR CONTA                                004626295000046      00000000000000000                    0                    0      
010101   00462831884CDCM001 INATIVAR CONTA                                004628318000084      00000000000000000                    0                    0      
010101   00466349084CPES003 INATIVAR CONTA                                004663490000084      00000000000000000                    0                    0      
010101   00471659525CPES001 INATIVAR CONTA                                004716595000025      00000000000000000                    0                    0      
010101   00480436215RENG001 INATIVAR CONTA                                004804362000015      00000000000000000                    0                    0      
010101   00482100990RENG001 INATIVAR CONTA                                004821009000090      00000000000000000                    0                    0      
010101   00485548631CPES001 INATIVAR CONTA                                004855486000031      00000000000000000                    0                    0      
010101   00490557201CPES004 INATIVAR CONTA                                004905572000001      00000000000000000                    0                    0      
010101   00493607528RENG001 INATIVAR CONTA                                004936075000028      00000000000000000                    0                    0      
010101   00495103713RENG001 INATIVAR CONTA                                004951037000013      00000000000000000                    0                    0      
010101   00499638565CPES002 INATIVAR CONTA                                004996385000065      00000000000000000                    0                    0      
010101   00510683037CPES001 INATIVAR CONTA                                005106830000037      00000000000000000                    0                    0      
010101   00516111981DCCO001 INATIVAR CONTA                                005161119000081      00000000000000000                    0                    0      
010101   00521247624RENG002 INATIVAR CONTA                                005212476000024      00000000000000000                    0                    0      
010101   00526428104CPES001 INATIVAR CONTA                                005264281000004      00000000000000000                    0                    0      
010101   00529572338CPES014 INATIVAR CONTA                                005295723000038      00000000000000000                    0                    0      
010101   00530265192CPES001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00533501628CHEP001 INATIVAR CONTA                                005335016000028      00000000000000000                    0                    0      
010101   00533820219CPES016 INATIVAR CONTA                                005338202000019      00000000000000000                    0                    0      
010101   00539242829RENG002 INATIVAR CONTA                                005392428000029      00000000000000000                    0                    0      
010101   00544521552CPES001 INATIVAR CONTA                                005445215000052      00000000000000000                    0                    0      
010101   00552713082CPES001 INATIVAR CONTA                                005527130000082      00000000000000000                    0                    0      
010101   00553959379RENG002 INATIVAR CONTA                                005539593000079      00000000000000000                    0                    0      
010101   00556111176CDCV001 INATIVAR CONTA                                005561111000076      00000000000000000                    0                    0      
010101   00557326150CPES025 INATIVAR CONTA                                005573261000050      00000000000000000                    0                    0      
010101   00559681399RENG003 INATIVAR CONTA                                005596813000099      00000000000000000                    0                    0      
010101   00562575626RENG001 INATIVAR CONTA                                005625756000026      00000000000000000                    0                    0      
010101   00565344935DBAU001 INATIVAR CONTA                                005653449000035      00000000000000000                    0                    0      
010101   00566555840CPES001 INATIVAR CONTA                                005665558000040      00000000000000000                    0                    0      
010101   00573164142CPES002 INATIVAR CONTA                                005731641000042      00000000000000000                    0                    0      
010101   00573961247RENG001 INATIVAR CONTA                                005739612000047      00000000000000000                    0                    0      
010101   00575297603LEAS001 INATIVAR CONTA                                005752976000003      00000000000000000                    0                    0      
010101   00580476111RENG001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00582995728CPES001 INATIVAR CONTA                                005829957000028      00000000000000000                    0                    0      
010101   00587635703CPES018 INATIVAR CONTA                                005876357000003      00000000000000000                    0                    0      
010101   00587711906RENG001 INATIVAR CONTA                                005877119000006      00000000000000000                    0                    0      
010101   00589940929CPES003 INATIVAR CONTA                                005899409000029      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        11:01:29        - 4 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00596933126CPES003 INATIVAR CONTA                                005969331000026      00000000000000000                    0                    0      
010101   00599648554DCCO001 INATIVAR CONTA                                005996485000054      00000000000000000                    0                    0      
010101   00605273669CPES002 INATIVAR CONTA                                006052736000069      00000000000000000                    0                    0      
010101   00618470387CPES006 INATIVAR CONTA                                006184703000087      00000000000000000                    0                    0      
010101   00623333309CPES001 INATIVAR CONTA                                006233333000009      00000000000000000                    0                    0      
010101   00632527242CPES001 INATIVAR CONTA                                006325272000042      00000000000000000                    0                    0      
010101   00634101250CPES003 INATIVAR CONTA                                006341012000050      00000000000000000                    0                    0      
010101   00636666859CPES001 INATIVAR CONTA                                006366668000059      00000000000000000                    0                    0      
010101   00639217745RENG001 INATIVAR CONTA                                006392177000045      00000000000000000                    0                    0      
010101   00647145510CHEP001 INATIVAR CONTA                                006471455000010      00000000000000000                    0                    0      
010101   00652922945CDCV001 INATIVAR CONTA                                006529229000045      00000000000000000                    0                    0      
010101   00653304129CDCV001 INATIVAR CONTA                                006533041000029      00000000000000000                    0                    0      
010101   00656990090RENG001 INATIVAR CONTA                                006569900000090      00000000000000000                    0                    0      
010101   00658599798CPES001 INATIVAR CONTA                                006585997000098      00000000000000000                    0                    0      
010101   00667577386CPES004 INATIVAR CONTA                                006675773000086      00000000000000000                    0                    0      
010101   00668973862RENG001 INATIVAR CONTA                                006689738000062      00000000000000000                    0                    0      
010101   00682955299CPES004 INATIVAR CONTA                                006829552000099      00000000000000000                    0                    0      
010101   00683896202CPES001 INATIVAR CONTA                                006838962000002      00000000000000000                    0                    0      
010101   00689856903RENG001 INATIVAR CONTA                                006898569000003      00000000000000000                    0                    0      
010101   00693542861CPES007 INATIVAR CONTA                                006935428000061      00000000000000000                    0                    0      
010101   00693542861CPES008 INATIVAR CONTA                                006935428000061      00000000000000000                    0                    0      
010101   00693542861CPES009 INATIVAR CONTA                                006935428000061      00000000000000000                    0                    0      
010101   00693542861CPES010 INATIVAR CONTA                                006935428000061      00000000000000000                    0                    0      
010101   00693542861CPES011 INATIVAR CONTA                                006935428000061      00000000000000000                    0                    0      
010101   00696599589CPES001 INATIVAR CONTA                                006965995000089      00000000000000000                    0                    0      
010101   00713405996RENG003 INATIVAR CONTA                                007134059000096      00000000000000000                    0                    0      
010101   00716126028CPES001 INATIVAR CONTA                                007161260000028      00000000000000000                    0                    0      
010101   00716143208CPES001 INATIVAR CONTA                                007161432000008      00000000000000000                    0                    0      
010101   00716169770CPES004 INATIVAR CONTA                                007161697000070      00000000000000000                    0                    0      
010101   00717885658CPES002 INATIVAR CONTA                                007178856000058      00000000000000000                    0                    0      
010101   00721538576CPES006 INATIVAR CONTA                                007215385000076      00000000000000000                    0                    0      
010101   00721631860CPES008 INATIVAR CONTA                                007216318000060      00000000000000000                    0                    0      
010101   00726934364CPES001 INATIVAR CONTA                                007269343000064      00000000000000000                    0                    0      
010101   00727086898CPES004 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00727086898CPES005 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00727086898CPES006 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00732417848CPES002 INATIVAR CONTA                                007324178000048      00000000000000000                    0                    0      
010101   00732417848CPES003 INATIVAR CONTA                                007324178000048      00000000000000000                    0                    0      
010101   00732417848CPES005 INATIVAR CONTA                                007324178000048      00000000000000000                    0                    0      
010101   00732417848CPES006 INATIVAR CONTA                                007324178000048      00000000000000000                    0                    0      
010101   00734655347CPES001 INATIVAR CONTA                                007346553000047      00000000000000000                    0                    0      
010101   00734998201CPES003 INATIVAR CONTA                                007349982000001      00000000000000000                    0                    0      
010101   00735520038RENG001 INATIVAR CONTA                                007355200000038      00000000000000000                    0                    0      
010101   00737768908CPES001 INATIVAR CONTA                                007377689000008      00000000000000000                    0                    0      
010101   00738291374CPES001 INATIVAR CONTA                                007382913000074      00000000000000000                    0                    0      
010101   00745942571CPES029 INATIVAR CONTA                                007459425000071      00000000000000000                    0                    0      
010101   00745942571CPES030 INATIVAR CONTA                                007459425000071      00000000000000000                    0                    0      
010101   00746331711CPES010 INATIVAR CONTA                                007463317000011      00000000000000000                    0                    0      
010101   00746904509CPES001 INATIVAR CONTA                                007469045000009      00000000000000000                    0                    0      
010101   00747711089RENG002 INATIVAR CONTA                                007477110000089      00000000000000000                    0                    0      
010101   00759344264RENG001 INATIVAR CONTA                                007593442000064      00000000000000000                    0                    0      
010101   00762972173CPES004 INATIVAR CONTA                                007629721000073      00000000000000000                    0                    0      
010101   00764830538CPES001 INATIVAR CONTA                                007648305000038      00000000000000000                    0                    0      
010101   00765974584CDCV001 INATIVAR CONTA                                007659745000084      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        11:01:29        - 5 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00767578546CPES001 INATIVAR CONTA                                007675785000046      00000000000000000                    0                    0      
010101   00768265380CPES001 INATIVAR CONTA                                007682653000080      00000000000000000                    0                    0      
010101   00771584237RENG002 INATIVAR CONTA                                007715842000037      00000000000000000                    0                    0      
010101   00781161800RENG001 INATIVAR CONTA                                007811618000000      00000000000000000                    0                    0      
010101   00792171330CPES001 INATIVAR CONTA                                007921713000030      00000000000000000                    0                    0      
010101   00794715109CPES001 INATIVAR CONTA                                007947151000009      00000000000000000                    0                    0      
010101   00797492593CPES005 INATIVAR CONTA                                007974925000093      00000000000000000                    0                    0      
010101   00798995955RENG001 INATIVAR CONTA                                007989959000055      00000000000000000                    0                    0      
010101   00799914673CPES024 INATIVAR CONTA                                007999146000073      00000000000000000                    0                    0      
010101   00802576311CPES002 INATIVAR CONTA                                008025763000011      00000000000000000                    0                    0      
010101   00803640200CPES002 INATIVAR CONTA                                008036402000000      00000000000000000                    0                    0      
010101   00812654927CPES001 INATIVAR CONTA                                008126549000027      00000000000000000                    0                    0      
010101   00818047330RENG005 INATIVAR CONTA                                008180473000030      00000000000000000                    0                    0      
010101   00820500402CPES004 INATIVAR CONTA                                008205004000002      00000000000000000                    0                    0      
010101   00825769477CPES002 INATIVAR CONTA                                008257694000077      00000000000000000                    0                    0      
010101   00825871247RENG002 INATIVAR CONTA                                008258712000047      00000000000000000                    0                    0      
010101   00833467328CPES001 INATIVAR CONTA                                008334673000028      00000000000000000                    0                    0      
010101   00840636024DBAU001 INATIVAR CONTA                                008406360000024      00000000000000000                    0                    0      
010101   00841868794CPES001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00844232424CPES002 INATIVAR CONTA                                008442324000024      00000000000000000                    0                    0      
010101   00848737288CPES013 INATIVAR CONTA                                008487372000088      00000000000000000                    0                    0      
010101   00850921341CPES008 INATIVAR CONTA                                008509213000041      00000000000000000                    0                    0      
010101   00852948026DCCO001 INATIVAR CONTA                                008529480000026      00000000000000000                    0                    0      
010101   00860576345CPES002 INATIVAR CONTA                                008605763000045      00000000000000000                    0                    0      
010101   00864654308CPES005 INATIVAR CONTA                                008646543000008      00000000000000000                    0                    0      
010101   00867029129CDCV001 INATIVAR CONTA                                008670291000029      00000000000000000                    0                    0      
010101   00867238470CPES007 INATIVAR CONTA                                008672384000070      00000000000000000                    0                    0      
010101   00867409118CPES002 INATIVAR CONTA                                008674091000018      00000000000000000                    0                    0      
010101   00869689479CPES002 INATIVAR CONTA                                008696894000079      00000000000000000                    0                    0      
010101   00871493462CPES001 INATIVAR CONTA                                008714934000062      00000000000000000                    0                    0      
010101   00872893189CPES008 INATIVAR CONTA                                008728931000089      00000000000000000                    0                    0      
010101   00873825713CHEP001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00876043538DCCO001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   00876590504CPES002 INATIVAR CONTA                                008765905000004      00000000000000000                    0                    0      
010101   00881221074RENG001 INATIVAR CONTA                                008812210000074      00000000000000000                    0                    0      
010101   00885399625RENG001 INATIVAR CONTA                                008853996000025      00000000000000000                    0                    0      
010101   00889026092RENG012 INATIVAR CONTA                                008890260000092      00000000000000000                    0                    0      
010101   00898706548CPES017 INATIVAR CONTA                                008987065000048      00000000000000000                    0                    0      
010101   00902768921CPES004 INATIVAR CONTA                                009027689000021      00000000000000000                    0                    0      
010101   00904126056CDCV001 INATIVAR CONTA                                009041260000056      00000000000000000                    0                    0      
010101   00904147568CPES001 INATIVAR CONTA                                009041475000068      00000000000000000                    0                    0      
010101   00907640567CPES016 INATIVAR CONTA                                009076405000067      00000000000000000                    0                    0      
010101   00918491100CPES001 INATIVAR CONTA                                009184911000000      00000000000000000                    0                    0      
010101   00927043017CPES001 INATIVAR CONTA                                009270430000017      00000000000000000                    0                    0      
010101   00940647176CPES009 INATIVAR CONTA                                009406471000076      00000000000000000                    0                    0      
010101   00946762163RENG001 INATIVAR CONTA                                009467621000063      00000000000000000                    0                    0      
010101   00946789797CPES001 INATIVAR CONTA                                009467897000097      00000000000000000                    0                    0      
010101   00953360440CPES004 INATIVAR CONTA                                009533604000040      00000000000000000                    0                    0      
010101   00954478495RENG001 INATIVAR CONTA                                009544784000095      00000000000000000                    0                    0      
010101   00961927399CPES002 INATIVAR CONTA                                009619273000099      00000000000000000                    0                    0      
010101   00963455940DBAU001 INATIVAR CONTA                                009634559000040      00000000000000000                    0                    0      
010101   00965640590RENG001 INATIVAR CONTA                                009656405000090      00000000000000000                    0                    0      
010101   00969687702DCCO001 INATIVAR CONTA                                009696877000002      00000000000000000                    0                    0      
010101   00970250207CPES001 INATIVAR CONTA                                009702502000007      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        11:01:29        - 6 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00970686595CPES001 INATIVAR CONTA                                009706865000095      00000000000000000                    0                    0      
010101   00970896565RENG001 INATIVAR CONTA                                009708965000065      00000000000000000                    0                    0      
010101   00975148532CPES001 INATIVAR CONTA                                009751485000032      00000000000000000                    0                    0      
010101   00979097347RENG003 INATIVAR CONTA                                009790973000047      00000000000000000                    0                    0      
010101   00980699266CPES004 INATIVAR CONTA                                009806992000066      00000000000000000                    0                    0      
010101   00980699266CPES005 INATIVAR CONTA                                009806992000066      00000000000000000                    0                    0      
010101   00981439489CPES001 INATIVAR CONTA                                009814394000089      00000000000000000                    0                    0      
010101   00991087208RENG004 INATIVAR CONTA                                009910872000008      00000000000000000                    0                    0      
010101   00993776833CPES002 INATIVAR CONTA                                009937768000033      00000000000000000                    0                    0      
010101   00996241418CPES002 INATIVAR CONTA                                009962414000018      00000000000000000                    0                    0      
010101   01005500371CPES001 INATIVAR CONTA                                010055003000071      00000000000000000                    0                    0      
010101   01007380365CPES001 INATIVAR CONTA                                010073803000065      00000000000000000                    0                    0      
010101   01011972417RENG001 INATIVAR CONTA                                010119724000017      00000000000000000                    0                    0      
010101   01012716031CPES001 INATIVAR CONTA                                010127160000031      00000000000000000                    0                    0      
010101   01018227741CHEP001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   01019360445CHEP001 INATIVAR CONTA                                999999999999999      00000000000000000                    0                    0      
010101   01019661135RENG001 INATIVAR CONTA                                010196611000035      00000000000000000                    0                    0      
010101   01022033506CPES004 INATIVAR CONTA                                010220335000006      00000000000000000                    0                    0      
010101   01023715635CPES001 INATIVAR CONTA                                010237156000035      00000000000000000                    0                    0      
010101   01031480277CPES014 INATIVAR CONTA                                010314802000077      00000000000000000                    0                    0      
