                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        16:42:40        - 1 -                                                                                                                                                                        
                                                                                                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           CUSTOMER-INFO            PHONE                     TOTAL-DELINQ             INTEREST                                                             
010102   002414858000128003 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002414858000128004 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002418410000182001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002432981000171001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002459937000155001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
                                                                                                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        16:42:40        - 3 -                                                                                                                                                                        
                                                                                                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           CUSTOMER-INFO            PHONE                     TOTAL-DELINQ             INTEREST                                                             
-------- ------------------ --------------------------------------------- -------------------- ------------------------ ----------------- -------------------- --------------------                                                             
010102   002473096000130001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002480379000100002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002501297000102002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002548987000109001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002548987000109002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002585860000160001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002597502000177001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002647394000108001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002649127000161001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002649127000161002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002673106000181001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002685483000130001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002703135000149001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002757541000194002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002778129000150002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002810621000166004 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002810621000166005 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126003 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126004 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126005 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126006 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126007 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126008 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126009 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126010 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126011 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126012 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126013 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126014 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126015 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126016 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126017 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126018 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002813813000126019 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002874625000108002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002874625000108003 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002874625000108004 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002874625000108005 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002884276000105001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002897471000170003 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002905424000120001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002928058000125001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002946819000171002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002952561000116007 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002961037000101005 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002961037000101006 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002961037000101007 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002961037000101008 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002961037000101009 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002985243000151001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002995097000145001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   002996515000119001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
                                                                                                                                                                                                                                                
CONTAS A SEREM INATIVADAS        12/05/2014        16:42:40        - 4 -                                                                                                                                                                        
                                                                                                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           CUSTOMER-INFO            PHONE                     TOTAL-DELINQ             INTEREST                                                             
-------- ------------------ --------------------------------------------- -------------------- ------------------------ ----------------- -------------------- --------------------                                                             
010102   002998356000191001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003067879000187001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003104568000140001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003121210000126002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003131940000299001 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003131940000299002 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003131940000299003 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
010102   003131940000299004 INATIVAR CONTA                                999999999999999      000000306000148          00000000000000000                    0                    0                                                             
