                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:34:59        - 1 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
010102   000015138000164064 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164065 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164066 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164067 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164068 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164069 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164070 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164071 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164072 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164073 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164074 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000015138000164075 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000016905000150001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000022244000175008 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000024650000177002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000024650000177003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000027801000140001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000055997000187003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000055997000187009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000293001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000293002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000293003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000293004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000374001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000374002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000374003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000058456000374004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000062509000169001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000069225000102001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000073455000137001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000076149000154002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000076149000154004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000077986000106001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000077986000106002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000077986000106003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000085822000112001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000087181000135001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000087181000135002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000087181000135003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:34:59        - 3 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010102   000087415000144001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000087415000144002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000087415000144003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000090151000188001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165006 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000093886000165007 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000105212000133004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000105212000133005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000105212000133006 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000105212000133007 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000105212000133008 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000105212000133009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000111306000115001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166083 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166084 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166085 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166086 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166087 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166088 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166089 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166090 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166091 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166093 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166094 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166095 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166097 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166098 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166100 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166101 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166102 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113368000166103 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000113614000180001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000121999000127001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000124821000130030 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000126874000190002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000127899003476009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000130107000154001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000130601000119001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000130601000119002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000131131000108001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000131131000108002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000131131000108003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000131319000156008 INATIVAR CONTA                                000131319000156      00000000000000000                    0                    0      
010102   000134323000178001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000138092000170001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000138092000170002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000138929000181001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000138929000181002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000138929000181003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:34:59        - 4 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010102   000138929000181004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000138929000181005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000142779000180001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000143112000100003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000143112000100004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000143373000111001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000143373000111002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000148726000176001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000150950000100010 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000150950000100011 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000150950000100012 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000152289000164001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000155279000182001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000156828000133001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000156828000133002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000157737000112002 INATIVAR CONTA                                000157737000112      00000000000000000                    0                    0      
010102   000157774000120001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170006 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170007 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170008 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170010 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170011 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170012 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170013 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170014 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170015 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170016 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170017 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170018 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170019 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170020 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170021 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170022 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170023 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170024 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170025 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170026 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170027 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170028 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170029 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170030 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170031 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170032 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170036 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170037 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170038 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000158948000170039 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000164406000100001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000164406000100002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000164406000100003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:34:59        - 5 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010102   000164406000100004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000164406000100005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000164494000140023 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000164494000140024 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000168906000110016 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000172388000108009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000172388000108010 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000172388000108011 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000172388000108012 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000173629000133001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000175793000180001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000175793000180002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000175884000387002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000175884000468001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000175884000700001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000187219000141001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000191624000133034 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000191624000133037 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000191624000133038 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178008 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178010 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178011 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000199249000178012 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130006 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130007 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130008 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130010 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130011 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130012 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130013 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130014 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130015 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130016 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130017 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130018 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130019 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130020 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130021 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130022 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130023 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130024 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130025 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130026 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130027 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130028 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:34:59        - 6 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010102   000201798000130029 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130030 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130031 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130032 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130033 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130034 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130035 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130036 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000201798000130037 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170002 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170003 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170004 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170005 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170006 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170007 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170008 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170009 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170010 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170011 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170012 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170013 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170014 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170015 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170016 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170017 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170018 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170019 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000202466000170020 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000204247000120015 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000204247000120016 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000204247000120017 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000204247000120018 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
010102   000208761000133001 INATIVAR CONTA                                000000306000148      00000000000000000                    0                    0      
