                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:24:23        - 1 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
010101   00216760895DCHQ008 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00227495608CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00229532640CARD002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00231589727CARD001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00243111118CPES003 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00249401606CPES035 INATIVAR CONTA                                002494016000006      00000000000000000                    0                    0      
010101   00256441731CPES018 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00259859303CPES004 INATIVAR CONTA                                002598593000003      00000000000000000                    0                    0      
010101   00261046527RENG001 INATIVAR CONTA                                002610465000027      00000000000000000                    0                    0      
010101   00262455315CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00262455315CPES006 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00264195213CPES002 INATIVAR CONTA                                002641952000013      00000000000000000                    0                    0      
010101   00266479316CPES004 INATIVAR CONTA                                002664793000016      00000000000000000                    0                    0      
010101   00272124320CPES008 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00279225105CPES003 INATIVAR CONTA                                002792251000005      00000000000000000                    0                    0      
010101   00280071310CPES004 INATIVAR CONTA                                002800713000010      00000000000000000                    0                    0      
010101   00288009665RENG001 INATIVAR CONTA                                002880096000065      00000000000000000                    0                    0      
010101   00289930472CHEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES020 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES021 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES022 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES025 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES026 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES027 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES028 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES029 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:24:23        - 3 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00290633370CPES033 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290633370CPES040 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00290864852RENG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00292705026RENG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00297976168CPMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00305065491DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00305510800DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00305570110CIMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00308176847CPES002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00309651603RENG004 INATIVAR CONTA                                003096516000003      00000000000000000                    0                    0      
010101   00311272150CDCM001 INATIVAR CONTA                                003112721000050      00000000000000000                    0                    0      
010101   00314337660CHEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00314337660CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00315369302RENG001 INATIVAR CONTA                                003153693000002      00000000000000000                    0                    0      
010101   00320007588CPES001 INATIVAR CONTA                                003200075000088      00000000000000000                    0                    0      
010101   00320752194RENG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00320870987DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00320915832CPES018 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00323160972CPMF002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00323160972DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00324236590RENG001 INATIVAR CONTA                                003242365000090      00000000000000000                    0                    0      
010101   00328820849DCCO001 INATIVAR CONTA                                003288208000049      00000000000000000                    0                    0      
010101   00330231316CPES004 INATIVAR CONTA                                003302313000016      00000000000000000                    0                    0      
010101   00336011512CPES003 INATIVAR CONTA                                003360115000012      00000000000000000                    0                    0      
010101   00336298544DBAU001 INATIVAR CONTA                                003362985000044      00000000000000000                    0                    0      
010101   00339388730CPES001 INATIVAR CONTA                                003393887000030      00000000000000000                    0                    0      
010101   00339731303RENG013 INATIVAR CONTA                                003397313000003      00000000000000000                    0                    0      
010101   00340496576RENG001 INATIVAR CONTA                                003404965000076      00000000000000000                    0                    0      
010101   00340874945CIAL001 INATIVAR CONTA                                003408749000045      00000000000000000                    0                    0      
010101   00343623803CPES005 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES006 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES007 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES008 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES009 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES010 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES014 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00343623803CPES015 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00353664782CPES002 INATIVAR CONTA                                003536647000082      00000000000000000                    0                    0      
010101   00355854201RENG002 INATIVAR CONTA                                003558542000001      00000000000000000                    0                    0      
010101   00356115534CIMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00356240789RENG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00359797806CPES007 INATIVAR CONTA                                003597978000006      00000000000000000                    0                    0      
010101   00362327009CPES003 INATIVAR CONTA                                003623270000009      00000000000000000                    0                    0      
010101   00363087575CPES001 INATIVAR CONTA                                003630875000075      00000000000000000                    0                    0      
010101   00363754890CPES002 INATIVAR CONTA                                003637548000090      00000000000000000                    0                    0      
010101   00366927191DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00372079709DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES004 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES005 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES007 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES008 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES009 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00373019009CPES011 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:24:23        - 4 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00374086311CPES002 INATIVAR CONTA                                003740863000011      00000000000000000                    0                    0      
010101   00374392510CPES001 INATIVAR CONTA                                003743925000010      00000000000000000                    0                    0      
010101   00376308575CPES002 INATIVAR CONTA                                003763085000075      00000000000000000                    0                    0      
010101   00377674109CPES001 INATIVAR CONTA                                003776741000009      00000000000000000                    0                    0      
010101   00378259253CIMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00379067048RENG001 INATIVAR CONTA                                003790670000048      00000000000000000                    0                    0      
010101   00380050854CPES001 INATIVAR CONTA                                003800508000054      00000000000000000                    0                    0      
010101   00380744945CIAL001 INATIVAR CONTA                                003807449000045      00000000000000000                    0                    0      
010101   00382364864CARD001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00387649891ADEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00388611278CPES002 INATIVAR CONTA                                003886112000078      00000000000000000                    0                    0      
010101   00389568708CARD001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00391752782DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00391898213DCCO001 INATIVAR CONTA                                003918982000013      00000000000000000                    0                    0      
010101   00393584372CPES008 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00393927326CPES004 INATIVAR CONTA                                003939273000026      00000000000000000                    0                    0      
010101   00395823960FNAM002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00397602782CPES001 INATIVAR CONTA                                003976027000082      00000000000000000                    0                    0      
010101   00397673701CPES093 INATIVAR CONTA                                003976737000001      00000000000000000                    0                    0      
010101   00398985553CDCV003 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00398985553CPMF021 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00399757970RENG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00399898522CPES001 INATIVAR CONTA                                003998985000022      00000000000000000                    0                    0      
010101   00400081504CPES002 INATIVAR CONTA                                004000815000004      00000000000000000                    0                    0      
010101   00400232650CHEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00400232650CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00400532107RENG004 INATIVAR CONTA                                004005321000007      00000000000000000                    0                    0      
010101   00402019539CPES004 INATIVAR CONTA                                004020195000039      00000000000000000                    0                    0      
010101   00404584314CPES006 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00405442300CPES031 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00405675755CIAL001 INATIVAR CONTA                                004056757000055      00000000000000000                    0                    0      
010101   00406400601CPES006 INATIVAR CONTA                                004064006000001      00000000000000000                    0                    0      
010101   00406400601CPES007 INATIVAR CONTA                                004064006000001      00000000000000000                    0                    0      
010101   00409995568CPES003 INATIVAR CONTA                                004099955000068      00000000000000000                    0                    0      
010101   00414948904DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00415650372CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00416204376CPES002 INATIVAR CONTA                                004162043000076      00000000000000000                    0                    0      
010101   00417128894CDCV001 INATIVAR CONTA                                004171288000094      00000000000000000                    0                    0      
010101   00421081104CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00426598334CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00426717368CHEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00432877860CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00433044861RENG001 INATIVAR CONTA                                004330448000061      00000000000000000                    0                    0      
010101   00433875780CPES001 INATIVAR CONTA                                004338757000080      00000000000000000                    0                    0      
010101   00434951765CDCV001 INATIVAR CONTA                                004349517000065      00000000000000000                    0                    0      
010101   00436743728CARD004 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00438103904RUAG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00439109205CPES006 INATIVAR CONTA                                004391092000005      00000000000000000                    0                    0      
010101   00441708587CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00447369326CPES001 INATIVAR CONTA                                004473693000026      00000000000000000                    0                    0      
010101   00447705881CHEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00449251071CPMF004 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00454702515CHEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00457900946DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:24:23        - 5 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00462513165CPES002 INATIVAR CONTA                                004625131000065      00000000000000000                    0                    0      
010101   00465129773CPES001 INATIVAR CONTA                                004651297000073      00000000000000000                    0                    0      
010101   00466216521CPES003 INATIVAR CONTA                                004662165000021      00000000000000000                    0                    0      
010101   00472486888CPMF003 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00472622579CPES002 INATIVAR CONTA                                004726225000079      00000000000000000                    0                    0      
010101   00473126885CPES001 INATIVAR CONTA                                004731268000085      00000000000000000                    0                    0      
010101   00474431541RENG002 INATIVAR CONTA                                004744315000041      00000000000000000                    0                    0      
010101   00474967387CPES012 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00476393000CPMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00476410703CPES002 INATIVAR CONTA                                004764107000003      00000000000000000                    0                    0      
010101   00480568987CPMF002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00496097261RENG003 INATIVAR CONTA                                004960972000061      00000000000000000                    0                    0      
010101   00496436309CPES001 INATIVAR CONTA                                004964363000009      00000000000000000                    0                    0      
010101   00496531727DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00497662019CHEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00497788624RENG001 INATIVAR CONTA                                004977886000024      00000000000000000                    0                    0      
010101   00498370798CPES005 INATIVAR CONTA                                004983707000098      00000000000000000                    0                    0      
010101   00505477718CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00507768000CHEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00510609813EPGV001 INATIVAR CONTA                                005106098000013      00000000000000000                    0                    0      
010101   00511195605CPES002 INATIVAR CONTA                                005111956000005      00000000000000000                    0                    0      
010101   00515415804CARD001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00515892300CARD001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00517277220RENG001 INATIVAR CONTA                                005172772000020      00000000000000000                    0                    0      
010101   00517704900CARD001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00518816320CARD003 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522228968CHEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522767834ADEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522767834CHEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522767834CPMF023 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522767834CPMF024 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522767834CPMF025 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00522767834CPMF026 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00523364334CPES003 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00523364334CPES004 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00523364334CPES005 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00526269707CPES001 INATIVAR CONTA                                005262697000007      00000000000000000                    0                    0      
010101   00529643960RENG001 INATIVAR CONTA                                005296439000060      00000000000000000                    0                    0      
010101   00531407373CPES003 INATIVAR CONTA                                005314073000073      00000000000000000                    0                    0      
010101   00537421092DCCO001 INATIVAR CONTA                                005374210000092      00000000000000000                    0                    0      
010101   00542385015CPMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00548333378CPES002 INATIVAR CONTA                                005483333000078      00000000000000000                    0                    0      
010101   00555344576CARD002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00555890902CARD002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00555946703CARD002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00558255329CPES004 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00561081760CHEP001 INATIVAR CONTA                                005610817000060      00000000000000000                    0                    0      
010101   00561081760DBAU001 INATIVAR CONTA                                005610817000060      00000000000000000                    0                    0      
010101   00563581727DCCO001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00573703540CPES002 INATIVAR CONTA                                005737035000040      00000000000000000                    0                    0      
010101   00579917150CPES001 INATIVAR CONTA                                005799171000050      00000000000000000                    0                    0      
010101   00580349519RENG001 INATIVAR CONTA                                005803495000019      00000000000000000                    0                    0      
010101   00582597757CPES005 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00583554210RENG001 INATIVAR CONTA                                005835542000010      00000000000000000                    0                    0      
                                                                                                                                                                
CONTAS A SEREM INATIVADAS        28/04/2014        15:24:23        - 6 -                                                                                        
                                                                                                                                                                
LOCATION CONTA CACS         CUSTOMER NAME                                 SOCIAL SEC           PHONE                     TOTAL-DELINQ             INTEREST      
-------- ------------------ --------------------------------------------- -------------------- ----------------- -------------------- --------------------      
010101   00586834370CPES001 INATIVAR CONTA                                005868343000070      00000000000000000                    0                    0      
010101   00591112590CDCV001 INATIVAR CONTA                                005911125000090      00000000000000000                    0                    0      
010101   00592463087CPMF001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00592463087DCHQ001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00592735265RENG001 INATIVAR CONTA                                005927352000065      00000000000000000                    0                    0      
010101   00593320000ADEP002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593320000CPMF005 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593320000CPMF006 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593320000CPMF007 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593320000DBAU002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593320000RUAG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593320000RUAG002 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00593604105CHEP002 INATIVAR CONTA                                005936041000005      00000000000000000                    0                    0      
010101   00597637520CPES023 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00598525858CPES002 INATIVAR CONTA                                005985258000058      00000000000000000                    0                    0      
010101   00598854835CHEP001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00598854835CPES001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
010101   00600534618RENG001 INATIVAR CONTA                                000001202000051      00000000000000000                    0                    0      
