                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                                                                                                
SAIDA DO ARQUIVO 414        18/07/2014        11:47:30        - 1 -                                                                                                                                                                             
                                                                                                                                                                                                                                                
  AGEN    CONTA CARTEIRA CONTRATO DT VENC.   DT PAGTO    TX. CONTRATO   VL REMUN   VL MORAT   VL MULTA           DESP JUD         HONORARIOS            VL TT DIVIDA             VL TX TARIF                                                    
     2    70705 422           105 28.12.1998 27.12.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    70705 422           110 25.01.1999 27.12.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    70705 422           110 25.02.1999 27.12.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    77679 DDD            45 05.07.1999 22.05.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    77679 DDD            56 05.05.1999 22.05.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    77679 DDD            56 07.06.1999 22.05.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    77679 DDD            63 05.04.1999 22.05.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    77679 DDD            81 05.02.1999 22.05.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    77679 DDD            82 05.03.1999 22.05.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    81098 422            84 20.01.1999 05.03.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    81098 422            85 20.05.1999 05.03.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    81098 422            90 20.04.1999 05.03.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    81098 422            95 22.03.1999 05.03.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    81098 422           101 22.02.1999 05.03.2001          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           109 21.06.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           109 20.09.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           110 20.05.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           113 20.07.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           113 20.08.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           115 20.04.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           122 22.03.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    90794 422           135 22.02.1999 13.03.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    91559 422           106 05.05.1999 24.01.2000          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    95153 605           238 17.02.1999 15.09.2000          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    95153 605           238 17.02.1999 21.11.2000          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    95270 422           664 10.02.1999 18.12.2007          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2    98378 422           303 25.01.1999 15.02.2013          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   100291 CCC           798 11.01.1999 11.12.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   100291 605           799 11.01.1999 11.12.2002          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   100313 DDD           355 28.12.1998 06.10.2010          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   100313 DDD           366 25.01.1999 06.10.2010          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   100738 422           296 01.06.1999 15.02.2008          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   101765 CCC           382 15.03.1999 20.01.2003          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   101765 CCC           412 17.02.1999 20.01.2003          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   101765 422           383 15.03.1999 20.01.2003          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   101765 422           413 17.02.1999 20.01.2003          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     2   101765 605           384 15.03.1999 20.01.2003          0,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3    85721 605           363 27.04.2000 25.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3    85721 605           363 27.04.2000 24.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   116493 DDD           990 10.05.1999 15.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   116493 DDD          1048 10.03.1999 15.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   116493 DDD          1062 10.06.1999 15.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   116493 DDD          1074 12.04.1999 15.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
                                                                                                                                                                                                                                                
SAIDA DO ARQUIVO 414        18/07/2014        11:47:30        - 2 -                                                                                                                                                                             
                                                                                                                                                                                                                                                
  AGEN    CONTA CARTEIRA CONTRATO DT VENC.   DT PAGTO    TX. CONTRATO   VL REMUN   VL MORAT   VL MULTA           DESP JUD         HONORARIOS            VL TT DIVIDA             VL TX TARIF                                                    
------ -------- -------- -------- ---------- ---------- ------------- ---------- ---------- ---------- ------------------ ------------------ ----------------------- -----------------------                                                    
     3   116493 DDD          1146 10.02.1999 15.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   125666 DDD           431 21.06.1999 16.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   125666 DDD           453 20.07.1999 16.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   125666 DDD           477 20.08.1999 16.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   130873 CCC           449 22.06.2000 20.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   130873 605           443 20.05.2000 20.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 28.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 29.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 07.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 21.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 16.03.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 10.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 26.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 02.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 15.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 05.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 10.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 07.08.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 11.08.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   133566 422           417 25.08.2000 18.08.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   135911 DDD           572 25.06.1999 13.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   135911 DDD           612 26.07.1999 13.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   135911 DDD           662 25.08.1999 13.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   135911 DDD           726 27.09.1999 13.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   135911 DDD           756 25.10.1999 13.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   135911 DDD           795 25.11.1999 13.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136148 DDD           401 01.04.1999 16.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136148 DDD           413 03.05.1999 16.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136905 CCC           692 15.04.1999 16.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136905 CCC           692 15.04.1999 21.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136905 CCC           692 15.04.1999 17.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136905 CCC           692 15.04.1999 07.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136905 CCC           692 15.04.1999 18.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136905 422           693 15.04.1999 18.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   136996 CCC           403 05.01.1999 11.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137693 DDD           591 25.06.1999 07.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137693 605           592 25.06.1999 07.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137693 605           629 26.07.1999 07.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137693 605           686 25.08.1999 07.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137778 CCC           407 22.02.1999 10.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137778 422           408 22.02.1999 10.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   137908 CCC           593 25.03.1999 16.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   138601 CCC           877 17.05.1999 05.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   138601 422           878 17.05.1999 05.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     3   138601 422           941 15.06.1999 05.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    31119 CCC          1493 11.01.1999 09.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    31119 CCC          1493 11.01.1999 31.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    34928 DDD           427 01.03.1999 17.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    34928 DDD           451 01.04.1999 17.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    34928 DDD           459 01.02.1999 17.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    34928 DDD           459 01.06.1999 17.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    34928 DDD           463 03.05.1999 17.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    35820 605          2443 13.04.2000 31.08.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    40325 DDD          1366 10.06.1999 19.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
                                                                                                                                                                                                                                                
SAIDA DO ARQUIVO 414        18/07/2014        11:47:30        - 3 -                                                                                                                                                                             
                                                                                                                                                                                                                                                
  AGEN    CONTA CARTEIRA CONTRATO DT VENC.   DT PAGTO    TX. CONTRATO   VL REMUN   VL MORAT   VL MULTA           DESP JUD         HONORARIOS            VL TT DIVIDA             VL TX TARIF                                                    
------ -------- -------- -------- ---------- ---------- ------------- ---------- ---------- ---------- ------------------ ------------------ ----------------------- -----------------------                                                    
     4    40325 DDD          1408 12.07.1999 19.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    40325 DDD          1511 10.08.1999 19.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    40325 DDD          1551 10.09.1999 19.05.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    47349 DDD           475 01.06.1999 05.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    47349 DDD           535 01.07.1999 05.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    47349 DDD           556 02.08.1999 05.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    47349 DDD           603 01.11.1999 05.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    47349 DDD           621 01.10.1999 03.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    47349 DDD           621 01.10.1999 05.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    52467 422           796 15.04.2000 30.11.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    52467 422           831 15.05.2000 30.11.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    52467 422           891 15.06.2000 30.11.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54139 422          2689 13.04.2000 28.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54139 422          2689 13.04.2000 03.03.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54139 422          2818 11.05.2000 03.03.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54831 DDD          1080 15.06.1999 07.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54831 DDD          1204 15.07.1999 07.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54831 DDD          1222 16.08.1999 07.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54831 DDD          1271 15.09.1999 07.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54831 DDD          1404 15.10.1999 07.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    54831 DDD          1495 16.11.1999 07.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    55187 DDD           850 15.01.1999 12.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    55187 DDD           873 15.03.1999 12.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    55187 DDD           894 17.02.1999 12.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    55187 DDD           964 15.04.1999 12.06.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56262 DDD           759 15.12.2000 14.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56262 DDD           873 15.01.1999 14.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56262 DDD           903 15.03.1999 14.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56262 DDD           921 17.02.1999 14.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56262 DDD           996 15.04.1999 14.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56262 DDD          1031 17.05.1999 14.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    56286 605           875 15.01.1999 14.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57128 605           661 21.06.1999 10.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57420 CCC          2007 10.02.1999 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57420 CCC          2091 11.01.1999 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57420 605          2008 10.02.1999 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57420 605          2093 11.01.1999 28.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57420 605          2093 11.01.1999 08.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57420 605          2093 11.01.1999 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57457 DDD          2010 10.02.1999 28.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57457 DDD          2097 11.01.1999 28.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57740 422           495 21.12.2000 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57927 CCC          1033 15.04.1999 28.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57927 605          1034 15.04.1999 28.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57927 605          1034 15.04.1999 03.03.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    57927 605          1034 15.04.1999 05.04.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 CCC          1728 10.05.1999 06.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 CCC          1747 10.06.1999 07.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 CCC          1804 12.07.1999 12.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 CCC          1883 10.03.1999 19.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 CCC          1883 10.03.1999 12.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 CCC          1892 12.04.1999 06.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1729 10.05.1999 06.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1729 10.05.1999 07.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
                                                                                                                                                                                                                                                
SAIDA DO ARQUIVO 414        18/07/2014        11:47:30        - 4 -                                                                                                                                                                             
                                                                                                                                                                                                                                                
  AGEN    CONTA CARTEIRA CONTRATO DT VENC.   DT PAGTO    TX. CONTRATO   VL REMUN   VL MORAT   VL MULTA           DESP JUD         HONORARIOS            VL TT DIVIDA             VL TX TARIF                                                    
------ -------- -------- -------- ---------- ---------- ------------- ---------- ---------- ---------- ------------------ ------------------ ----------------------- -----------------------                                                    
     4    58257 605          1748 10.06.1999 07.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1748 10.06.1999 11.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1748 10.06.1999 12.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1805 12.07.1999 12.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1884 10.03.1999 30.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1884 10.03.1999 02.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1884 10.03.1999 06.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58257 605          1893 12.04.1999 06.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58753 DDD           409 25.06.2000 13.11.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58753 DDD           499 27.04.2000 13.11.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58753 DDD           510 25.05.2000 13.11.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58871 DDD          1051 15.04.1999 02.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58993 422          1779 10.05.1999 04.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58993 422          1779 10.05.1999 15.03.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    58993 422          1939 12.04.1999 04.02.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59747 422           737 25.02.1999 18.08.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59747 422           771 28.12.2000 14.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59747 422           789 25.01.1999 14.07.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59747 422           789 25.01.1999 18.08.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 08.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 13.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 05.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 30.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 02.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 06.12.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59821 422          2014 10.03.1999 06.01.2000        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59966 DDD           680 25.05.1999 30.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    59966 DDD           719 25.06.1999 30.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60020 CCC           746 25.02.1999 08.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60020 CCC           746 25.02.1999 13.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60020 CCC           746 25.02.1999 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60020 CCC           803 25.01.1999 28.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60020 CCC           803 25.01.1999 08.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60051 422          2028 10.03.1999 05.11.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60051 422          2365 11.01.1999 28.09.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60051 422          2365 11.01.1999 08.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60051 422          2365 11.01.1999 20.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
     4    60051 422          2365 11.01.1999 21.10.1999        100,00       0,00       0,00       0,00               0,00               0,00                    0,00                    0,00                                                    
