                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                                                                                                
SAIDA DO ARUIVO 768        18/07/2014        10:44:45        - 1 -                                                                                                                                                                              
                                                                                                                                                                                                                                                
EMPRESA   AGEN           NUM CL   DT VENC. TP PEND   DT PAGTO   VL COBRANCA    VL PARCELA       JR 12AA      CORRECAO        VL IOF   VL REMUN   VL MORAT   VL MULTA      VL TOTAL   VL TX TARIF  TX.REM                                        
   4025     95  201103113474001   17081998 7         30111998        111,51          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025     95  201103113475001   17081998 7         30082005        795,93          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025     99  200830509967001   15091998 7         30111998         37,67          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    112  201105916994001   10081998 7         30111998         26,63          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    112  201105916998001   10081998 7         30111998         93,26          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    112  201105916999001   10081998 7          9102000        843,55          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    112  201105917002001   26101998 7         28121998        142,43          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    112  201105917003001   25091998 7         28121998        139,10          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    113  201308700065006   25111998 7         28121998        128,07          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    113  201308700065007   26101998 7         28121998        115,44          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    152  200730415450001   25091998 7         28121998        117,42          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    152  201036520655001   25111998 7         28121998        103,79          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    152  201036520660001   20111998 7         28121998         79,18          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    152  201036520661001   20101998 7         28121998         86,69          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    160  201005732705001   21091998 7         28121998         88,06          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    160  201005732711001   10091998 7         28121998        114,20          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    163  201003229907001   10111998 7         28121998        105,97          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    163  201003229908001   13101998 7         28121998        112,15          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    225  201036527201001   10091998 7         28121998         39,98          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    225  201036527203001   13101998 7         28121998         39,27          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    225  201036527205001   10111998 7         28121998         37,11          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    237  201127307352001    8091998 7         28121998         97,04          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    251  200909038583001    5101998 7         28121998         95,61          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    252  201012036727001   10091998 7                0      1.264,32        139,64      1.024,74         63,83          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    256  200603120066001   10111998 7                0      1.224,54        139,64        988,00         60,70          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    256  200603120067001   13101998 7                0      1.242,90        139,64      1.004,92         62,07          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    260  200918140047001   15091998 3         28121998         72,26          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    260  200918140048001   15101998 3         28121998         71,11          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    264  200827436952001   16111998 3         28121998         65,74          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    268  200315013593001   15091998 7                0      1.298,74        143,77      1.052,25         65,45          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    268  200315013593002   16111998 7                0      1.256,95        143,77      1.013,69         62,19          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    280  200809126691001   15101998 7                0      1.278,39        143,77      1.033,46         63,82          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
                                                                                                                                                                                                                                                
SAIDA DO ARUIVO 768        18/07/2014        10:44:45        - 2 -                                                                                                                                                                              
                                                                                                                                                                                                                                                
EMPRESA   AGEN           NUM CL   DT VENC. TP PEND   DT PAGTO   VL COBRANCA    VL PARCELA       JR 12AA      CORRECAO        VL IOF   VL REMUN   VL MORAT   VL MULTA      VL TOTAL   VL TX TARIF  TX.REM                                        
------- ------ ---------------- ---------- ------- ---------- ------------- ------------- ------------- ------------- ------------- ---------- ---------- ---------- ------------- ------------- -------                                        
   4025    280  200809126696001   10091998 3         28121998         72,16          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    284  201111934631001   25091998 3         28121998        118,15          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    288  200903042697001   26101998 3         28121998         64,60          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    288  200903042698001   25111998 3         28121998         58,06          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    291  201024337170001   25091998 3         28121998         95,33          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    306  200715130195001   26101998 3         28121998         83,62          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    307  200630422471001   25091998 3         28121998        152,24          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    320  200718028097001   26101998 7                0      3.772,52        427,01      3.047,23        187,55          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    320  200718028098001   25111998 3         28121998         13,18          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    358  200815134350001   26101998 7                0      1.321,46        149,58      1.067,40         65,69          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    393  201105956919001   28121998 7                0      1.276,75        149,58      1.026,37         61,98          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    408  201009059236001   25111998 7                0      1.302,96        149,58      1.050,08         64,41          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    408  201009059237001   21121998 3         13032002        691,30          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    408  201009059238001   20111998 3         13032002        703,71          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    409  201012062241001   20011999 3         13032002        678,11          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    409  201012062242001   20101998 3         13032002        714,71          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    409  201012062243001   26101998 3         24021999         66,58          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    409  201012062251001   28121998 3         24021999         63,75          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    409  201012062253001   25111998 3         24021999         65,61          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    409  201012062254001   26101998 3         18082003        406,50          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    429  201003274234001    5101998 3         27011999         88,03          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    433  201103162909001    5101998 3         27011999         88,03          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    433  201103162910001    5101998 3         27011999         88,03          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    433  201103162911001    5101998 3         27011999         88,03          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    445  200827463552001    5111998 3         27011999         97,87          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    445  200827463557001    5011999 3         27011999         85,14          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    445  200914957520001    7121998 3         27011999         93,22          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    445  200914957521001   15121998 7                0      1.714,53        199,45      1.379,67         83,82          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    445  200914957522001   15101999 1                0      1.490,97        199,45      1.170,53         69,33          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    455  201127314918001   15011999 7                0      1.681,81        199,45      1.350,12         80,60          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    464  201009069100001   16111998 3         24021999        111,25          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    464  201009069101001   15121998 3         24021999        109,48          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    467  200436631327001   15011999 3         24021999        100,58          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    467  200436631329001   10121998 3         24021999         38,91          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    467  200436631333001   11011999 3         24021999         70,14          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    467  200436631334001   10121998 7                0      1.184,00        137,25        953,12         58,11          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    475  201027375854001   10121998 7                0      2.603,33        290,01      2.093,34        127,01          2,44       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    482  200806067652001   10111998 3         24021999         34,15          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    482  200806067653001    5111998 3         24021999         82,58          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    494  200215142934001    5111998 3         24021999         82,58          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    499  201033467365001    5011999 3         24021999          2,41          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    499  201033467367001    5111998 3         24021999         28,84          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    512  201009078000001    5011999 3         24021999         83,58          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    512  201009078001001    7121998 3         24021999        158,37          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    512  201009078002001   25111998 3         24021999         66,69          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    513  201121038095001   25111998 7                0      4.343,92        491,53      3.480,62        213,49          5,40       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    516  199827327248001    7121998 3         24021999        139,27          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    520  201109066574001    5111998 3         24021999        117,93          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    523  201036568155001   25021999 7                0        448,17         53,96        355,92         20,88          0,01       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    523  201036568156001   28121998 7                0         46,24          5,23         37,37          2,24          0,05       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    530  200636346763001   25011999 7                0         45,33          5,31         36,48          2,14          0,03       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    530  200636346766001   25021999 7                0      4.270,15        514,04      3.391,18        199,03          0,09       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    530  200703155071001   28121998 7                0        445,05         49,78        357,78         21,47          0,51       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    543  200815155581001   25011999 7                0        436,37         50,59        348,80         20,57          0,29       0,00       0,00       0,00          0,00          0,00    0,00                                        
                                                                                                                                                                                                                                                
SAIDA DO ARUIVO 768        18/07/2014        10:44:45        - 3 -                                                                                                                                                                              
                                                                                                                                                                                                                                                
EMPRESA   AGEN           NUM CL   DT VENC. TP PEND   DT PAGTO   VL COBRANCA    VL PARCELA       JR 12AA      CORRECAO        VL IOF   VL REMUN   VL MORAT   VL MULTA      VL TOTAL   VL TX TARIF  TX.REM                                        
------- ------ ---------------- ---------- ------- ---------- ------------- ------------- ------------- ------------- ------------- ---------- ---------- ---------- ------------- ------------- -------                                        
   4025    543  200933496907001   11011999 7                0      1.180,56        139,64        948,02         56,68          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    595  201109076751001   10021999 7                0      1.159,46        139,64        928,91         54,74          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    595  201109076753001   10121998 7                0      1.204,62        139,64        969,72         59,12          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    595  201109076758001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    667  201033485993001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    667  201033485997001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    667  201033485998001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    667  201033485999001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    667  201033486000001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025    667  201033486004001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025   1228  201118178149001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025   1228  201118178150001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025   1228  201118178151001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025   2565  200912086524001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4025   3280  201111917591001   25011999 3         15022013        469,27          0,00        372,89         22,63          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317001   25011999 3         15022013      1.225,13          0,00        977,11         59,51          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317002   25031999 3         27122002        190,93          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317003   28121998 3         27122002        200,59          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317004   25111999 3         27122002        172,92          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317005   25011999 3         27122002        196,85          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317006   25021999 3         27122002        193,70          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317007   20011999 3          5032001         75,45          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317008   22031999 3          5032001        110,76          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317009   22021999 3          5032001        112,37          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317010   25031999 7                0      1.215,12        149,58        970,21         56,53          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317011   25021999 7                0      1.232,13        149,58        985,97         57,87          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317012   25011999 7                0      1.252,65        149,58      1.004,82         59,47          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317500   22031999 3         13032002        655,84          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317501   22021999 3         13032002        665,37          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317502   15031999 7                0        457,89         56,10        365,89         21,35          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317503   15011999 7                0        473,02         56,10        379,73         22,67          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317504   17021999 7                0        463,96         56,10        371,50         21,84          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317505   15031999 7                0        382,74         46,90        305,84         17,84          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317506   15011999 7                0        395,39         46,89        317,41         18,95          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317507   17021999 7                0        387,89         46,90        310,59         18,26          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317508   28121998 7                0      2.268,96        265,82      1.824,00        110,15          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317509   25011999 7                0         83,70         10,00         67,14          3,97          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317510   25031999 7                0      1.207,13        148,60        963,83         56,16          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317511   25021999 7                0        164,67         20,00        131,77          7,73          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317512   25011999 7                0        732,29         87,45        587,41         34,76          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317513   25021999 7                0        796,63         93,45        635,72         37,15          0,65       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317514   11011999 3         11122002         67,67          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317515   11011999 3         11122002        644,89          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317516   28121998 3          6102010        256,39          0,00        188,88         15,86          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317517   25011999 3          6102010      1.171,60          0,00        860,38         70,73          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317518   11011999 7                0      1.099,68        127,82        878,19         52,49          1,97       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317519   11011999 7                0      1.053,49        124,61        845,98         50,58          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317520   10021999 7                0      2.078,33        250,31      1.665,07         98,12          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317521    5041999 3         22052001        147,52          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317522    5021999 3         22052001        152,00          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200433595317523    5031999 3         22052001        149,82          0,00          0,00          0,00          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806001   20041999 7                0        682,69         85,00        543,96         31,67          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806500   22031999 7                0        691,14         85,00        551,97         32,15          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806501   22021999 7                0        701,37         85,00        561,38         32,94          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
                                                                                                                                                                                                                                                
SAIDA DO ARUIVO 768        18/07/2014        10:44:45        - 4 -                                                                                                                                                                              
                                                                                                                                                                                                                                                
EMPRESA   AGEN           NUM CL   DT VENC. TP PEND   DT PAGTO   VL COBRANCA    VL PARCELA       JR 12AA      CORRECAO        VL IOF   VL REMUN   VL MORAT   VL MULTA      VL TOTAL   VL TX TARIF  TX.REM                                        
------- ------ ---------------- ---------- ------- ---------- ------------- ------------- ------------- ------------- ------------- ---------- ---------- ---------- ------------- ------------- -------                                        
   4120      2  200518195806502   10031999 7                0        253,43         30,96        202,59         11,85          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806503   12041999 7                0        249,33         30,96        198,79         11,56          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806504   10021999 7                0        256,98         30,96        205,88         12,13          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806505   15041999 7                0      1.604,91        199,45      1.279,29         74,48          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806506   15031999 7                0      1.628,12        199,45      1.301,00         75,92          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200518195806507   17021999 7                0      1.649,78        199,45      1.321,01         77,68          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200524381436001   16111999 1                0      1.472,38        199,45      1.152,73         68,48          0,00       0,00       0,00       0,00          0,00          0,00    0,00                                        
   4120      2  200524381673001   17021999 7                0      1.238,16        147,16        985,17         57,92          2,02       0,00       0,00       0,00          0,00          0,00    0,00                                        
